source_file,sheet,galerie,section,month,metric,periodic_mm,cumulative_mm,date_last_in_month,date_last_before_month,date_last_cumulative,nb_dates_in_month,nb_dates_before_month
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DPM bas gauche,-2.42,-2.2,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DH bas gauche,-0.02,19.39,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DZ bas gauche,1.1,5.5,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DPM haut gauche,,-1.9,,2024-05-27,2024-05-27,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DH haut gauche,,14.01,,2024-05-27,2024-05-27,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DZ haut gauche,,-7.8,,2024-05-27,2024-05-27,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DPM centre haut,-2.88,-13.54,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DH centre haut,-0.68,-2.67,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DZ centre haut,-0.3,-53.4,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DPM haut droit,-3.08,-4.47,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DH haut droit,-1.44,-11.24,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DZ haut droit,0.3,-11.5,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DPM bas droit,-1.78,-4.8,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DH bas droit,0.27,-16.69,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,DZ bas droit,0.7,4.1,2025-09-10,2025-06-17,2025-09-10,1,99
